name_wt,statuses_count,followers_count,friends_count,favourites_count,listed_count,label
1.0,9292,553,359,2279,4,0
0.9166666666666666,523,120,137,25,2,0
0.5882352941176471,376,257,276,571,0,0
0.25,66011,6737,1681,3110,205,0
0.3,32284,1638,661,28296,6,0
0.16666666666666666,13217,286,161,12603,0,0
1.0,784,430,1,64,13,0
0.5384615384615384,18273,1227,871,7213,40,0
0.5454545454545454,28548,1800,1950,8895,14,0
0.9333333333333333,19582,1108,998,713,43,0
1.0,557,20,239,125,1,0
0.4375,3493,308,649,2532,1,0
0.5,5589,88,131,2095,0,0
1.0,47098,1226,597,149,43,0
1.0,36701,597,1202,4419,1,0
0.13333333333333333,44603,768,1557,4151,7,0
0.2222222222222222,143045,879,640,17871,33,0
0.3,38257,1045,1588,1203,45,0
0.9166666666666666,4252,295,427,114,22,0
0.5,8172,133,109,1729,16,0
0.17647058823529413,3263,749,733,293,0,0
0.14285714285714285,231,34,219,41,0,0
0.15384615384615385,865,155,868,1512,0,0
0.3333333333333333,3072,316,276,1618,0,0
0.5,4905,116,275,147,0,0
0.125,32341,857,130,1452,10,0
0.5882352941176471,1305,36,213,28,0,0
0.2,15364,337,355,2421,0,0
0.9285714285714286,22314,4476,4845,8786,68,0
0.06666666666666667,13155,3153,167,1604,13,0
0.0,16747,330,312,8720,0,0
0.0,22435,1753,789,4363,8,0
0.3333333333333333,12565,2565,226,17990,7,0
0.3076923076923077,7801,765,975,974,16,0
0.8333333333333334,18656,200,78,784,0,0
0.16666666666666666,17269,219,332,18043,5,0
0.6,540,18,33,11,1,0
0.9,11845,1123,1115,2997,1,0
1.0,38242,448,350,38,32,0
0.9375,65927,2355,1904,735,14,0
0.16666666666666666,1128,21,36,773,1,0
0.6,410,49,117,35,5,0
0.15384615384615385,44370,2295,592,1193,31,0
0.5714285714285714,1047,135,159,1064,0,0
0.9375,4226,679,677,5780,0,0
1.0,1267,77,94,965,1,0
0.18181818181818182,204,22,146,40,0,0
0.23076923076923078,457,49,47,92,0,0
0.36363636363636365,766,249,489,688,0,0
0.25,42651,670,628,7325,12,0
0.15789473684210525,10008,253,359,209,3,0
0.2,283,206,662,191,0,0
0.9,1116,777,296,82,4,0
0.25,13009,367,245,8327,13,0
0.4,3681,184,166,869,0,0
0.8571428571428571,32374,333,192,10396,0,0
0.15789473684210525,55820,1930,1259,18314,33,0
0.0,3849,217,2001,2734,9,0
1.0,15890,973,1994,566,12,0
0.2727272727272727,37856,376,327,6065,20,0
0.2857142857142857,42719,118,202,5585,1,0
0.15384615384615385,6307,490,555,5073,2,0
0.3333333333333333,44068,804,279,34742,2,0
0.5,1814,221,78,147,2,0
0.6428571428571429,6752,211,959,139,12,0
0.9090909090909091,68297,1229,284,2251,6,0
0.21052631578947367,19652,1352,1003,18083,11,0
0.9,2323,158,152,744,3,0
0.2777777777777778,41096,1342,1199,1465,2,0
0.3333333333333333,6904,46,118,176,3,0
0.2857142857142857,18989,149,123,2556,4,0
0.3076923076923077,347,149,228,2149,0,0
0.4166666666666667,25123,881,1061,36405,12,0
0.4375,857,54,157,465,0,0
1.0,4707,761,1387,5,2,0
0.45454545454545453,26501,408,336,2213,6,0
0.6,1765,58,74,283,2,0
1.0,50,28,32,1,0,0
1.0,12865,1504,1314,6309,14,0
0.9090909090909091,6146,662,1824,847,3,0
0.6666666666666666,14052,1009,812,6037,3,0
0.5,8153,705,580,2561,3,0
0.47058823529411764,562,41,128,333,0,0
0.21428571428571427,1305,285,286,10,9,0
0.21428571428571427,633,39,71,1846,2,0
0.2727272727272727,38625,1299,1164,14114,12,0
0.4166666666666667,797,59,90,329,5,0
0.875,5881,188,107,2061,0,0
0.6666666666666666,12228,254,333,15813,2,0
0.5,5152,392,302,858,0,0
0.3333333333333333,27337,1045,106,305,19,0
0.6666666666666666,42806,529,132,5467,0,0
0.5,16424,273,121,12957,0,0
0.2,22328,777,246,5071,29,0
0.8,40857,467,172,5226,2,0
0.8888888888888888,27105,22,9,0,0,0
0.15384615384615385,8261,1392,1977,1150,4,0
1.0,136700,2135,1799,2361,70,0
0.25,24797,265,214,8019,5,0
0.29411764705882354,3583,243,623,2239,1,0
0.2,5842,192,323,578,2,0
1.0,476,18,235,439,0,0
0.8571428571428571,7717,16,25,9,0,0
0.3333333333333333,814,2924,1106,4122,0,0
0.35714285714285715,53,126,366,163,1,0
0.5,2572,669,648,1076,1,0
0.9230769230769231,1362,301,500,24,4,0
0.625,48108,658,941,0,3,0
0.0,27257,1299,1108,5753,2,0
0.9230769230769231,15764,545,623,2463,1,0
0.07142857142857142,24759,1652,1487,13059,76,0
0.25,18521,568,449,5113,0,0
0.42857142857142855,90237,1719,1243,7975,7,0
0.16666666666666666,28150,563,590,1885,25,0
0.45,2060,172,155,897,0,0
0.5,21794,2810,199,714,1,0
0.6428571428571429,5840,1226,1183,2111,48,0
0.8,17233,436,633,883,3,0
0.46153846153846156,5425,432,147,577,0,0
0.1111111111111111,60296,23854,20017,8275,26,0
0.9333333333333333,1178,54,156,617,2,0
1.0,849,13,12,47,0,0
0.5,179,13,48,564,1,0
1.0,19086,48,19,7,3,0
0.5714285714285714,1268,275,369,549,15,0
0.6666666666666666,6691,768,245,7499,6,0
0.14285714285714285,40490,1414,151,1562,12,0
0.0,99563,6473,588,43,26,0
0.07142857142857142,1491,201,385,585,0,0
0.45454545454545453,1468,132,221,1466,0,0
0.5,7406,769,469,1188,1,0
0.0,360,346,329,281,0,0
0.125,6793,5730,4331,11741,33,0
0.5333333333333333,121,18,73,28,0,0
0.6,11585,764,250,1565,5,0
0.14285714285714285,4783,397,428,973,1,0
0.9090909090909091,12861,237,547,977,6,0
0.15384615384615385,2161,293,408,2939,0,0
0.0,220719,214,186,946,2,0
0.6666666666666666,2541,302,366,1035,2,0
0.8,15368,325,1530,197,8,0
0.5555555555555556,23736,516,286,668,13,0
1.0,652,21,37,599,0,0
0.8666666666666667,19172,259,420,1387,51,0
0.8,147109,1986,1064,10351,5,0
0.6666666666666666,18462,1060,557,2500,2,0
1.0,1127,352,994,1929,2,0
0.3125,1287,79,219,57,0,0
1.0,10666,1324,717,6908,1,0
0.8,285,13,101,328,0,0
0.2,148445,2554,2308,857,112,0
0.14285714285714285,10574,904,695,3014,1,0
0.6666666666666666,24315,1023,321,1496,6,0
1.0,5697,264,120,4234,0,0
0.47368421052631576,4350,284,707,74,4,0
0.23076923076923078,9662,146,21,1,0,0
0.0,10164,783,870,2045,32,0
0.5,558,41,275,761,1,0
0.5384615384615384,477,70,100,122,1,0
0.6666666666666666,62548,338,329,2657,1,0
0.0,33110,729,823,10096,2,0
0.0625,85611,535,373,164,2,0
0.1111111111111111,3737,295,286,214,3,0
0.25,6679,350,210,2008,3,0
1.0,804,15,20,7,1,0
0.125,13730,1122,141,859,1,0
0.25,21080,504,489,7268,0,0
0.0,2630,128,60,118,0,0
0.5,367,168,398,384,0,0
0.25,70334,422,97,71,7,0
0.0,72221,759,299,2272,53,0
0.6666666666666666,42332,699,473,10222,0,0
0.38461538461538464,7428,92,94,187,2,0
0.75,9129,840,75,555,0,0
0.4,5099,482,316,16050,0,0
0.9230769230769231,1276,44,156,653,2,0
0.8333333333333334,46809,1525,1335,539,2,0
0.4166666666666667,29910,249,185,9304,4,0
0.45454545454545453,5234,243,243,424,3,0
0.4,6900,336,334,646,5,0
0.7,19247,758,461,1557,3,0
0.6666666666666666,9053,313,175,8251,0,0
0.21428571428571427,54639,1307,319,6893,12,0
0.21428571428571427,27844,1936,1920,734,29,0
0.5,107,146,336,24,1,0
0.16666666666666666,12655,642,571,7839,1,0
0.2,12561,787,1007,5967,7,0
0.42857142857142855,1660,121,105,596,1,0
1.0,53749,1361,1492,9321,80,0
0.14285714285714285,5121,218,522,2584,2,0
0.42857142857142855,73,12,15,15,1,0
0.6923076923076923,4652,251,331,3467,1,0
1.0,12778,696,2000,94,5,0
0.125,9358,223,389,4774,6,0
0.3333333333333333,386,11,112,809,0,0
1.0,44785,6093,92,6,195,0
0.0,21667,211,183,10498,1,0
0.3333333333333333,11187,416,292,2600,0,0
0.0,25130,1327,739,1497,5,0
0.2222222222222222,43857,1495,1019,15647,5,0
0.5,26429,840,665,4823,3,0
0.6,2759,555,422,1730,0,0
0.2,27165,424,165,6703,1,0
0.4166666666666667,104,23,26,168,1,0
0.2,26504,584,329,10475,2,0
0.7777777777777778,10088,176,217,619,4,0
0.5,19286,731,426,4704,0,0
0.18181818181818182,140388,293,289,8574,6,0
0.5,1349,110,106,182,0,0
0.38461538461538464,84759,766,1099,357,23,0
0.46153846153846156,13740,269,98,1819,6,0
0.2222222222222222,2164,1121,425,2089,2,0
0.9230769230769231,3299,177,641,232,7,0
0.6,3688,237,218,7966,0,0
0.0,50738,310,409,1403,7,0
0.4,1735,209,438,5934,2,0
1.0,53599,755,318,2785,12,0
0.0,8272,120,114,898,0,0
1.0,3438,522,281,3466,16,0
1.0,50310,1979,2104,11035,0,0
0.0,25217,798,408,691,2,0
1.0,126607,1002,506,1071,13,0
1.0,14761,895,540,6670,0,0
0.45454545454545453,15871,1145,897,7538,7,0
0.2,64459,2122,1585,13784,1,0
0.2857142857142857,38420,2293,2198,1987,2,0
0.29411764705882354,476,77,75,845,0,0
0.2777777777777778,9080,419,1159,215,0,0
0.42857142857142855,36705,599,256,76,8,0
0.75,1076,205,276,2133,2,0
0.4166666666666667,12957,2360,2145,586,0,0
0.2857142857142857,13595,490,140,2570,0,0
0.9,4790,3325,1327,235,5,0
0.2,2850,633,584,1624,0,0
0.09090909090909091,2843,608,466,1654,0,0
0.6428571428571429,502,490,119,1326,0,0
0.0,11600,615,436,1873,2,0
0.3,17775,858,624,365,3,0
0.2,35972,646,604,16146,4,0
0.8461538461538461,783,164,22,191,1,0
1.0,15937,323,234,3024,4,0
0.1111111111111111,8019,205,191,2616,0,0
0.625,24728,2097,888,5166,10,0
0.7272727272727273,11,56,48,18,2,0
0.125,19161,797,774,4966,13,0
1.0,58095,1494,468,5519,4,0
0.375,7443,173,244,1024,0,0
0.09090909090909091,2520,189,226,587,1,0
0.3333333333333333,6506,254,214,5472,1,0
0.08333333333333333,33478,1125,866,3690,2,0
1.0,3093,393,306,3385,1,0
0.07142857142857142,7773,334,238,844,0,0
1.0,5899,311,381,196,1,0
0.14285714285714285,1536,85,137,1042,0,0
0.8,327,120,124,1015,0,0
0.25,1430,405,584,192,6,0
1.0,3239,134,288,437,0,0
1.0,2078,529,911,3741,1,0
0.3333333333333333,18001,550,129,5952,1,0
0.17647058823529413,6931,375,298,4560,0,0
0.5,9001,126,135,3987,1,0
1.0,3765,171,283,4644,5,0
0.5,6164,256,255,615,1,0
0.35714285714285715,449,129,163,287,0,0
0.05,50446,1047,365,9805,1,0
0.6666666666666666,20500,249,219,7458,0,0
0.8,29277,563,350,41935,0,0
0.5,7226,228,113,19,19,0
0.9230769230769231,1770,179,132,1224,0,0
0.18181818181818182,38617,1356,591,6822,6,0
1.0,6898,837,816,1092,0,0
0.0,36769,616,564,5216,2,0
0.8333333333333334,2939,222,155,888,0,0
0.375,28189,614,578,3218,4,0
0.6,40968,1957,1286,1949,1,0
0.14285714285714285,8594,436,320,4641,0,0
0.3333333333333333,3204,242,152,960,0,0
0.9166666666666666,5458,141,209,218,11,0
0.2222222222222222,1214,422,819,2875,0,0
0.8,91853,2380,957,27355,35,0
0.0,30800,808,635,348,1,0
0.0,13861,199,134,7478,1,0
0.0625,8901,406,744,1006,13,0
0.6666666666666666,24365,661,439,6142,0,0
0.35714285714285715,14154,308,320,22245,0,0
0.5,9676,499,496,4152,2,0
0.17647058823529413,37018,512,641,1586,8,0
0.16666666666666666,40078,585,262,16018,1,0
0.6,3049,400,363,7295,0,0
0.11764705882352941,8154,293,254,9795,2,0
0.0,1041,78,204,125,0,0
0.16666666666666666,3068,1542,341,9882,4,0
0.4444444444444444,11567,102,123,6072,0,0
0.3076923076923077,2128,87,92,322,0,0
0.05555555555555555,25977,321,862,5812,3,0
1.0,988,23,299,170,4,0
0.4,13816,1077,940,224,2,0
0.23076923076923078,18375,1213,1180,1161,7,0
1.0,80,30,351,21,0,0
0.9,4073,347,185,2352,0,0
0.3125,15957,1272,970,6259,2,0
0.4166666666666667,571,249,193,344,0,0
0.6666666666666666,2559,145,298,541,4,0
0.2727272727272727,2588,93,162,407,0,0
0.4,2640,189,328,2552,0,0
0.8,3849,257,240,7090,0,0
0.21052631578947367,15542,858,638,5473,6,0
0.5,4602,520,243,2185,2,0
0.45454545454545453,4438,350,411,59,3,0
0.2857142857142857,747,222,340,362,5,0
0.8,783,47,70,143,0,0
0.9,8346,824,1496,8625,17,0
0.8,4073,138,385,6302,0,0
0.7692307692307693,11816,1234,532,3576,95,0
0.5,4628,61,42,9,5,0
0.5555555555555556,826,93,81,12,0,0
0.9285714285714286,37153,1908,1156,444,72,0
0.875,1875,461,533,897,3,0
0.5882352941176471,7580,205,221,35,0,0
0.0,19735,1209,713,8668,0,0
0.3,996,584,407,1304,0,0
0.4,4503,96,119,1365,1,0
0.3157894736842105,39599,3949,166,10163,6,0
0.6363636363636364,3427,174,47,29,5,0
0.16666666666666666,165,4,11,118,0,0
0.0,40574,1645,1292,11964,8,0
0.4,40796,535,444,1337,3,0
0.2727272727272727,3970,513,592,453,4,0
0.9333333333333333,965,257,144,9803,0,0
0.0,10523,423,453,681,0,0
0.0,1908,65,88,1601,0,0
0.1111111111111111,711,46,31,604,0,0
1.0,6160,195,228,4842,0,0
0.75,1801,360,369,256,8,0
0.4117647058823529,39968,939,753,625,22,0
0.4,129517,1962,1334,8175,14,0
0.9230769230769231,257,127,132,46,9,0
0.8888888888888888,3233,119,394,187,5,0
0.6,17282,242,139,466,16,0
0.625,2364,178,224,252,3,0
0.9230769230769231,6182,321,464,312,22,0
0.3333333333333333,32717,2052,2246,4803,17,0
0.375,13579,1458,1548,10172,70,0
0.5384615384615384,24314,213,578,125,2,0
0.5,29,43,46,49,0,0
0.45454545454545453,2859,209,296,1395,1,0
0.5625,3440,242,191,1365,0,0
0.4,10070,131,295,368,2,0
0.8888888888888888,21537,2622,1231,5837,63,0
0.5,13373,221,307,8927,4,0
1.0,12068,505,196,14001,1,0
0.42857142857142855,1810,171,183,7623,0,0
0.23076923076923078,1076,139,118,5776,2,0
0.36363636363636365,1052,189,248,362,0,0
1.0,4605,139,138,2027,3,0
0.4,7733,705,577,18190,0,0
0.3333333333333333,6700,170,169,1430,1,0
0.0,258,27,114,237,0,0
0.7,6727,393,391,3889,0,0
0.375,2037,253,150,675,1,0
0.0,7259,863,819,19271,5,0
1.0,17068,629,838,3202,3,0
0.9166666666666666,92,52,266,629,0,0
0.42857142857142855,20502,226,116,883,2,0
1.0,2785,435,684,11141,0,0
0.9333333333333333,6611,484,1388,3562,12,0
1.0,3956,423,524,3697,0,0
0.9166666666666666,451,109,91,60,2,0
1.0,3145,278,257,701,1,0
0.9090909090909091,195,142,391,7,4,0
0.4166666666666667,70365,618,453,15626,3,0
0.45454545454545453,6497,351,264,5209,0,0
0.6363636363636364,36430,1439,1591,6761,91,0
0.8181818181818182,59543,4126,4094,2170,195,0
0.5454545454545454,1120,79,261,49,2,0
0.2222222222222222,4371,515,939,12,5,0
0.8571428571428571,889,31,45,155,0,0
0.5,1826,227,123,4913,0,0
1.0,16942,534,860,41,22,0
1.0,60463,568,387,15599,1,0
0.8333333333333334,127,105,348,8,1,0
0.46153846153846156,17761,409,359,3186,3,0
0.3684210526315789,10964,656,575,1861,53,0
0.3333333333333333,103921,2902,660,1619,34,0
0.23529411764705882,11162,214,573,5378,0,0
0.1,14998,322,263,4973,1,0
0.5,3347,570,980,1339,5,0
0.875,1157,112,106,361,0,0
1.0,3438,116,126,2722,2,0
1.0,294,147,126,723,0,0
0.5,46114,877,655,6643,5,0
0.9230769230769231,11539,387,1108,812,17,0
0.9090909090909091,460,73,473,236,2,0
0.6153846153846154,27575,4960,4386,31200,97,0
1.0,2111,113,329,99,3,0
0.42857142857142855,12042,10011,1812,814,10,0
0.46153846153846156,12512,506,527,168,27,0
0.5,21545,679,358,2845,1,0
0.5,453,266,1413,169,0,0
1.0,4202,170,230,4560,0,0
0.631578947368421,84919,3975,1803,14566,153,0
0.42857142857142855,13853,314,247,1812,1,0
0.38461538461538464,2042,123,320,1426,0,0
0.42857142857142855,856,252,271,2461,0,0
0.8888888888888888,1677,834,264,34,28,0
0.7142857142857143,10823,312,39,12,3,0
0.4,771,33,59,910,1,0
1.0,843,51,42,1137,0,0
0.4444444444444444,3024,123,168,729,0,0
0.21428571428571427,3914,258,564,7440,6,0
0.2,720,111,67,788,0,0
0.5555555555555556,1899,424,316,5,3,0
0.9090909090909091,37,10,35,135,0,0
0.05555555555555555,4213,131,147,5506,5,0
0.5,6753,295,647,2660,2,0
0.6363636363636364,1503,178,174,100,8,0
0.4,9086,255,300,5586,1,0
0.5,146,175,219,125,1,0
0.9166666666666666,2824,81,228,121,1,0
1.0,5191,321,226,3930,0,0
0.3333333333333333,14210,320,193,13278,1,0
0.13333333333333333,7199,395,71,270,0,0
0.2777777777777778,4130,79,264,75,2,0
0.8888888888888888,19170,1558,625,5323,52,0
0.4666666666666667,8316,392,261,168,2,0
0.8571428571428571,881,67,53,454,1,0
1.0,229,43,26,336,4,0
0.0,36738,1137,282,21157,0,0
0.35714285714285715,5856,129,123,2041,3,0
0.6666666666666666,5768,567,539,1057,2,0
0.0,77,89,187,113,0,0
0.6,16008,287,276,8749,1,0
0.3333333333333333,1190,74,114,1419,1,0
0.55,8179,138,276,179,3,0
0.8181818181818182,13,9,43,44,0,0
0.5454545454545454,7966,514,1313,4971,3,0
0.6666666666666666,7512,783,1993,578,0,0
0.875,960,804,636,2134,10,0
0.2857142857142857,2440,166,118,8468,0,0
0.25,10308,31,47,1343,1,0
1.0,81091,2199,465,4639,44,0
0.3888888888888889,14987,253,373,1114,0,0
0.75,3264,150,53,4836,0,0
0.25,1342,79,179,329,0,0
0.6923076923076923,4565,4558,669,1552,71,0
0.5714285714285714,7698,535,331,4470,0,0
0.0,25584,1071,379,1010,4,0
0.5,194,60,222,4,0,0
1.0,56379,847,932,750,9,0
0.2727272727272727,1890,252,889,345,3,0
0.2,43671,5363,667,6682,88,0
0.8235294117647058,2997,249,740,1887,6,0
0.0,33905,6817,311,12137,36,0
0.8571428571428571,5311,587,494,4388,2,0
0.42857142857142855,1127,599,901,869,5,0
0.5714285714285714,6901,342,146,459,1,0
0.14285714285714285,24427,293,372,6997,2,0
0.25,86119,762,303,5654,11,0
0.0,67418,16186,5242,22044,243,0
0.3333333333333333,41032,1320,150,65896,60,0
0.75,13234,590,585,16745,18,0
1.0,27114,649,389,15779,1,0
0.4,5705,272,232,95,2,0
0.36363636363636365,28817,854,556,216,12,0
0.23529411764705882,14258,341,748,1474,3,0
0.5,82175,1283,734,8612,20,0
0.9285714285714286,2759,227,338,28,10,0
0.8571428571428571,7832,1273,1898,3326,4,0
0.2222222222222222,11749,2407,526,3951,36,0
0.625,2216,364,376,74,17,0
0.5625,2387,538,1724,398,0,0
0.38461538461538464,3435,859,1588,11185,1,0
1.0,9731,394,311,4086,5,0
0.9333333333333333,6176,7769,321,5,78,0
0.2727272727272727,6523,389,892,295,0,0
0.35714285714285715,163,46,124,55,0,0
0.1,2782,212,185,5120,4,0
0.9090909090909091,234,322,234,1,8,0
0.0,4990,368,281,4189,1,0
0.9285714285714286,3505,368,381,3361,0,0
0.5555555555555556,110,24,38,32,0,0
0.5,10139,302,232,2047,5,0
0.25,21519,352,394,1223,1,0
0.2,1937,887,743,51,1,0
0.35714285714285715,2216,522,793,1102,4,0
0.17647058823529413,434,149,153,9,0,0
0.15384615384615385,9293,443,471,14142,0,0
0.09090909090909091,3997,141,140,831,0,0
0.5,59052,332,833,1862,45,0
0.25,21936,1532,187,14874,4,0
0.5,905,258,206,517,0,0
0.2,11688,1201,1191,351,61,0
1.0,25583,149,317,4,25,0
0.2631578947368421,8096,642,1996,7114,3,0
0.5833333333333334,3979,2249,950,339,66,0
0.375,966,136,348,149,0,0
0.6666666666666666,8860,178,493,715,6,0
0.4,3027,111,207,159,8,0
0.875,4340,226,186,9190,0,0
0.9285714285714286,1090,179,271,710,0,0
0.25,27538,2104,972,2045,8,0
0.5,316,67,59,340,0,0
0.5,7453,261,354,6643,0,0
0.5833333333333334,6622,102,325,214,9,0
1.0,6359,312,195,11456,0,0
0.6428571428571429,21206,304,310,403,2,0
0.4,11711,344,383,10042,4,0
1.0,10862,71,181,3501,4,0
0.13333333333333333,12508,921,2003,5944,5,0
0.5,103,26,189,40,1,0
0.42857142857142855,3150,413,412,23829,3,0
1.0,66292,421,280,28862,2,0
0.5,61932,12466,122,14412,148,0
0.9285714285714286,27509,636,592,25461,13,0
0.5,9685,652,419,12042,0,0
0.4444444444444444,1671,167,176,10708,0,0
0.36363636363636365,19643,608,483,1011,18,0
0.2857142857142857,130705,35272,35095,10395,186,0
0.0,107299,1402,958,2076,11,0
0.2,10854,9527,887,3363,15,0
0.09090909090909091,167,130,189,1108,3,0
0.2,818,152,417,159,6,0
0.6153846153846154,381,49,189,3,1,0
0.2857142857142857,29538,414,270,4053,3,0
0.23076923076923078,99085,1212,1630,761,49,0
0.26666666666666666,41214,819,758,294,2,0
0.3,3806,2746,2547,2901,14,0
0.14285714285714285,37891,521,605,879,7,0
1.0,1662,742,497,8992,2,0
0.75,3621,370,266,5596,1,0
0.5555555555555556,30256,1536,1208,20063,7,0
0.2,11840,604,305,10480,0,0
0.5,52158,1166,893,9429,1,0
0.4444444444444444,50959,768,140,1340,2,0
0.8,16954,1997,2028,8331,5,0
0.8888888888888888,25245,361,349,3022,6,0
0.25,2642,158,182,159,0,0
0.35714285714285715,2545,96,127,6043,1,0
0.0,103153,7921,512,23337,19,0
0.2,206,237,394,227,1,0
0.5,145,174,536,181,1,0
0.9090909090909091,1992,72,142,1808,0,0
1.0,9881,399,368,1900,0,0
0.9090909090909091,10093,823,757,21005,0,0
0.5,32311,655,512,4023,12,0
0.46153846153846156,2178,224,213,2936,0,0
0.5,5171,241,193,337,5,0
0.9230769230769231,453,23,147,1638,2,0
1.0,902,144,273,28,5,0
0.3333333333333333,5154,355,406,2484,0,0
0.6666666666666666,32334,557,349,318,14,0
0.7333333333333333,64811,2634,888,784,186,0
0.5714285714285714,14544,206,356,1620,20,0
0.2857142857142857,937,753,1942,535,7,0
0.5,3516,138,416,831,7,0
0.16666666666666666,97198,649,895,24840,11,0
0.1875,1108,48,172,131,0,0
0.23076923076923078,2780,128,117,658,0,0
0.6153846153846154,4692,458,603,1832,9,0
0.9285714285714286,41690,3174,772,607,57,0
0.14285714285714285,2330,84,57,3631,1,0
0.75,1242,248,194,527,2,0
0.35714285714285715,115,101,149,96,0,0
0.6428571428571429,17190,257,222,13364,4,0
0.375,20861,151,71,4763,1,0
0.2857142857142857,14046,1247,740,49185,2,0
0.5714285714285714,593,543,445,514,9,0
0.3333333333333333,2461,325,205,12164,1,0
0.1875,92927,461,677,1816,22,0
0.5,7836,552,373,2451,0,0
0.9333333333333333,236,168,360,4,5,0
1.0,4984,240,127,1192,3,0
0.2,1024,92,137,43,3,0
0.9166666666666666,35436,1877,731,114,35,0
0.21428571428571427,16780,296,408,1813,5,0
0.25,10126,269,183,14472,30,0
0.5,118073,3030,283,68,106,0
0.9230769230769231,16068,1068,678,3626,33,0
0.9230769230769231,1377,33,52,968,1,0
0.5882352941176471,29997,558,674,6414,50,0
1.0,1022,150,300,867,1,0
0.6875,5108,352,223,1180,0,0
1.0,1518,270,264,2163,6,0
0.0,15674,785,550,9166,8,0
0.5294117647058824,129,21,168,48,0,0
0.35294117647058826,54210,1341,1971,5011,37,0
0.0,83,59,116,476,0,0
0.4666666666666667,11950,702,367,7058,1,0
0.0,1682,131,407,11999,1,0
1.0,13276,248,201,297,13,0
1.0,14159,1209,378,629,80,0
1.0,903,68,466,1017,4,0
0.5,30611,287,904,4728,7,0
0.6,23942,1024,562,16216,0,0
0.5833333333333334,11984,197,303,720,4,0
0.25,2553,114,161,1275,0,0
0.75,24572,211,327,1358,4,0
0.25,1759,96,87,4300,4,0
0.3333333333333333,4193,114,751,927,6,0
0.8888888888888888,8165,32,7,45,2,0
0.6666666666666666,388,25,66,216,3,0
0.3076923076923077,4991,157,145,1214,0,0
0.25,32,1,2,206,0,0
0.5333333333333333,3236,29,16,188,5,0
0.46153846153846156,9207,389,107,453,2,0
0.125,692,100,100,1285,0,0
0.8333333333333334,7109,864,634,1493,1,0
0.0,23381,864,1122,12734,14,0
0.0,12822,168,403,524,5,0
0.5,22769,657,398,16705,1,0
0.9090909090909091,1776,545,458,1038,0,0
0.6923076923076923,10161,132,621,1037,1,0
0.5384615384615384,99,130,102,539,0,0
0.35714285714285715,32124,351,941,18399,18,0
0.375,893,51,152,775,2,0
0.1111111111111111,10714,4158,76,26583,4,0
0.8461538461538461,365,150,77,114,1,0
0.16666666666666666,36359,6154,2329,20012,64,0
0.36363636363636365,7210,160,88,791,1,0
1.0,8117,223,177,1129,0,0
0.9285714285714286,104,32,123,39,0,0
0.5,17963,1077,696,9466,1,0
0.3333333333333333,963,547,1026,1222,0,0
0.14285714285714285,8303,535,375,1596,11,0
0.10526315789473684,32885,672,665,15423,3,0
0.0,12853,988,1111,972,5,0
0.6666666666666666,3494,146,300,272,11,0
0.18181818181818182,146971,276,412,4359,21,0
0.4,554,82,245,1185,2,0
1.0,26645,537,286,842,5,0
1.0,936,162,153,225,0,0
0.3333333333333333,102429,777,88,3836,8,0
0.8823529411764706,10542,176,355,8937,4,0
0.5,45041,615,445,4446,0,0
0.3076923076923077,48821,934,387,98,18,0
0.2727272727272727,53520,1092,983,1881,74,0
1.0,2117,137,212,13,6,0
0.3,10576,76,92,13,0,0
1.0,61428,6219,144,22468,69,0
1.0,979,77,289,254,1,0
0.125,35,15,20,762,0,0
0.1,8431,484,475,4318,1,0
0.21428571428571427,85783,1239,338,2581,6,0
0.10526315789473684,36869,7841,89,25542,9,0
1.0,48804,116,87,46,1,0
0.42857142857142855,8643,458,455,2071,0,0
0.21428571428571427,1323,411,831,40,4,0
0.9166666666666666,5232,359,409,291,0,0
0.23076923076923078,10187,88,181,179,2,0
0.38461538461538464,54850,1468,313,6043,13,0
0.7857142857142857,1597,336,312,19,12,0
0.1,1290,1782,164,1057,16,0
0.75,4073,349,392,2411,0,0
0.15384615384615385,34930,1321,937,7644,3,0
0.8,5261,451,406,5188,3,0
0.11764705882352941,2497,427,303,3151,0,0
0.9333333333333333,1108,243,326,7,13,0
0.4666666666666667,2844,656,386,4979,1,0
0.1111111111111111,7036,591,525,5740,1,0
1.0,851,131,249,8735,0,0
0.5,5077,459,389,4399,0,0
0.25,314,51,95,389,0,0
1.0,17172,331,234,0,5,0
1.0,25819,493,595,34,10,0
0.6,14256,243,97,3299,1,0
0.625,7410,324,292,5131,1,0
0.75,500,28,196,868,1,0
0.17647058823529413,6218,484,629,6868,2,0
0.2,57000,421,436,2061,6,0
0.3333333333333333,2721,186,171,4201,0,0
0.4,10449,205,90,2242,3,0
0.6363636363636364,3007,744,642,1502,0,0
1.0,1922,1206,909,362,20,0
0.14285714285714285,20045,555,505,11690,0,0
0.3333333333333333,811,118,113,3328,1,0
0.5,4494,667,1120,778,24,0
0.8333333333333334,323,137,1898,3629,1,0
0.4117647058823529,35914,771,392,4718,9,0
0.9285714285714286,1849,1846,776,319,65,0
0.9285714285714286,10272,3388,2699,2890,115,0
1.0,6039,393,775,2603,17,0
0.125,5705,151,143,883,2,0
1.0,21397,850,399,13703,0,0
0.9166666666666666,4364,291,295,2275,1,0
0.5,2790,62,103,311,1,0
0.8571428571428571,3188,45,24,19,0,0
0.125,35866,1128,863,1118,0,0
0.47058823529411764,12574,280,814,5935,4,0
